247, True, 97, 6
248, False, -99, 4
249, False, -105, 7
250, False, -99, 4
251, False, -99, 4
252, True, 97, 6
253, True, 87, 11
254, False, -100, 1
255, True, 97, 6
256, True, 91, 9
257, True, 95, 7
258, False, -105, 7
259, False, -101, 5
260, False, -202, 3
261, True, 97, 6
262, False, -100, 1
263, True, 97, 6
264, True, 97, 6
265, False, -99, 4
266, True, 93, 8
267, False, -101, 5
268, False, -102, 2
269, True, 97, 6
270, False, -101, 5
271, False, -102, 2
272, True, 97, 6
273, False, -102, 2
274, True, 95, 7
275, False, -102, 2
276, True, 97, 6
277, False, -105, 7
278, True, 97, 6
279, False, -102, 2
280, True, 95, 7
281, False, -103, 6
282, False, -303, 8
283, False, -102, 2
284, False, -102, 2
285, False, -100, 1
286, False, -102, 2
287, False, -213, 12
288, False, -101, 5
289, False, -99, 4
290, False, -102, 2
291, False, -402, 5
292, False, -102, 2
293, True, 91, 9
294, True, 99, 5
295, False, -101, 5
296, False, -102, 2
297, False, -101, 5
298, True, 87, 11
299, False, -200, 2
300, False, -104, 3
301, False, -97, 3
302, False, -99, 4
303, False, -99, 4
304, False, -105, 7
305, False, -99, 4
306, True, 95, 7
307, False, -99, 4
308, False, -102, 2
309, False, -103, 6
310, False, -97, 3
311, False, -97, 3
312, False, -199, 5
313, False, -299, 6
314, False, -100, 1
315, False, -97, 3
316, False, -99, 4
317, False, -205, 8
318, False, -105, 7
319, True, 97, 6
320, False, -97, 3
321, False, -101, 5
322, False, -102, 2
323, True, 93, 8
324, True, 95, 7
325, False, -104, 3
326, False, -99, 4
327, False, -99, 4
328, False, -102, 2
329, False, -202, 3
330, True, 97, 6
331, False, -99, 4
332, True, 97, 6
333, False, -100, 1
334, False, -100, 1
335, False, -100, 1
336, False, -100, 1
337, False, -109, 9
338, False, -99, 4
339, False, -99, 4
340, True, 99, 5
341, False, -102, 2
342, True, 97, 6
343, True, 99, 5
344, False, -100, 1
345, False, -206, 5
346, True, 97, 6
347, False, -100, 1
348, False, -101, 5
349, True, 97, 6
350, True, 97, 6
351, False, -113, 11
352, False, -104, 3
353, True, 89, 10
354, False, -104, 3
355, True, 97, 6
356, True, 97, 6
357, False, -102, 2
358, False, -101, 5
359, False, -102, 2
360, False, -117, 13
361, True, 93, 8
362, True, 95, 7
363, True, 97, 6
364, True, 97, 6
365, False, -102, 2
366, False, -104, 3
367, False, -102, 2
368, True, 97, 6
369, True, 97, 6
370, True, 97, 6
371, True, 97, 6
372, False, -102, 2
373, False, -105, 7
374, True, 95, 7
375, True, 99, 5
376, True, 97, 6
377, False, -104, 3
378, True, 95, 7
379, False, -99, 4
380, False, -202, 3
381, True, 97, 6
382, True, 97, 6
383, True, 97, 6
384, True, 95, 7
385, False, -104, 3
386, True, 95, 7
387, False, -99, 4
388, False, -100, 1
389, False, -102, 2
390, False, -200, 2
391, False, -202, 3
392, False, -102, 2
393, False, -102, 2
394, False, -400, 4
395, False, -102, 2
396, True, 99, 5
397, False, -102, 2
398, False, -202, 3
399, False, -102, 2
400, False, -101, 5
401, False, -97, 3
402, False, -97, 3
403, True, 99, 5
404, False, -103, 6
405, True, 99, 5
406, False, -102, 2
407, False, -101, 5
408, False, -102, 2
409, True, 99, 5
410, False, -101, 5
411, False, -402, 5
412, False, -102, 2
413, False, -102, 2
414, False, -99, 4
415, False, -102, 2
416, True, 99, 5
417, False, -105, 7
418, False, -99, 4
419, False, -97, 3
420, False, -101, 5
421, False, -101, 5
422, False, -100, 1
423, False, -102, 2
424, False, -102, 2
425, False, -97, 3
426, False, -100, 1
427, True, 99, 5
428, True, 99, 5
429, False, -102, 2
430, True, 99, 5
431, False, -102, 2
432, False, -100, 1
433, False, -102, 2
434, True, 99, 5
435, False, -200, 2
436, False, -100, 1
437, False, -102, 2
438, False, -237, 24
439, False, -203, 7
440, False, -111, 10
441, False, -103, 6
442, False, -107, 8
443, True, 83, 13
444, True, 75, 17
445, True, 99, 5
446, True, 95, 7
447, True, 91, 9
448, False, -101, 5
449, True, 97, 6
450, False, -102, 2
451, True, 99, 5
452, False, -102, 2
453, False, -102, 2
454, False, -101, 5
455, True, 87, 11
456, False, -100, 1
457, False, -107, 8
458, False, -99, 4
459, False, -97, 3
460, False, -97, 3
461, False, -97, 3
462, False, -104, 3
463, False, -199, 5
464, True, 99, 5
465, True, 99, 5
466, False, -104, 3
467, True, 99, 5
468, True, 99, 5
469, False, -104, 3
470, False, -101, 5
471, False, -201, 6
472, False, -105, 7
473, False, -100, 1
474, False, -107, 8
475, False, -102, 2
476, False, -99, 4
477, False, -102, 2
478, False, -107, 8
479, False, -102, 2
480, False, -99, 4
481, False, -109, 9
482, False, -99, 4
483, False, -102, 2
484, False, -97, 3
485, True, 61, 24
486, False, -102, 2
487, False, -105, 7
488, False, -100, 1
489, False, -99, 4
490, False, -105, 7
491, False, -103, 6
492, True, 75, 17
493, True, 99, 5
494, True, 97, 6
495, False, -102, 2
496, False, -97, 3
497, True, 99, 5
498, False, -97, 3
499, False, -103, 6
500, False, -102, 2
501, True, 93, 8
502, False, -102, 2
503, True, 95, 7
504, True, 93, 8
505, True, 99, 5
506, False, -801, 12
507, False, -151, 30
508, False, -101, 5
509, False, -102, 2
510, False, -103, 6
511, False, -145, 27
512, False, -129, 19
513, False, -125, 17
514, False, -100, 1
515, False, -101, 5
516, False, -202, 3
517, False, -133, 21
518, False, -109, 9
519, False, -105, 7
520, False, -121, 15
521, False, -117, 13
522, False, -100, 1
523, False, -153, 31
524, False, -167, 38
525, False, -105, 7
526, False, -100, 1
527, False, -102, 2
528, False, -121, 15
529, False, -105, 7
530, False, -100, 1
531, False, -102, 2
532, False, -103, 6
533, False, -108, 5
534, False, -102, 2
535, False, -100, 1
536, False, -102, 2
537, False, -102, 2
538, False, -101, 5
539, False, -102, 2
540, False, -117, 13
541, True, 57, 26
542, False, -207, 9
543, False, -102, 2
544, False, -102, 2
545, False, -102, 2
546, False, -106, 4
547, False, -104, 3
548, False, -104, 3
549, False, -102, 2
550, False, -102, 2
551, False, -106, 4
552, False, -104, 3
553, False, -110, 6
554, False, -119, 14
555, False, -125, 17
556, False, -113, 11
557, False, -217, 14
558, False, -97, 3
559, False, -139, 24
560, False, -123, 16
561, False, -125, 17
562, False, -137, 23
563, False, -104, 3
564, False, -102, 2
565, False, -102, 2
566, False, -123, 16
567, False, -103, 6
568, False, -100, 1
569, False, -102, 2
570, False, -101, 5
571, True, 97, 6
572, False, -108, 5
573, False, -107, 8
574, False, -106, 4
575, False, -102, 2
576, False, -208, 6
577, False, -104, 3
578, False, -101, 5
579, False, -105, 7
580, False, -121, 15
581, False, -99, 4
582, False, -143, 26
583, False, -102, 2
584, True, 81, 14
585, False, -105, 7
586, False, -105, 7
587, True, 97, 6
588, True, 99, 5
589, False, -100, 1
590, False, -97, 3
591, False, -201, 6
592, False, -100, 1
593, False, -107, 8
594, False, -117, 13
595, False, -105, 7
596, False, -111, 10
597, False, -113, 11
598, False, -97, 3
599, False, -109, 9
600, False, -115, 12
601, False, -129, 19
602, False, -117, 13
603, False, -111, 10
604, False, -102, 2
605, False, -107, 8
606, False, -105, 7
607, False, -145, 27
608, False, -99, 4
609, False, -104, 3
610, False, -105, 7
611, False, -99, 4
612, False, -99, 4
613, False, -102, 2
614, False, -143, 26
615, False, -102, 2
616, False, -106, 4
617, False, -102, 2
618, False, -99, 4
619, False, -101, 5
620, False, -157, 33
621, False, -155, 32
622, False, -202, 3
623, False, -102, 2
624, False, -100, 1
625, False, -100, 1
626, False, -303, 8
627, False, -1004, 12
628, True, 45, 32
629, False, -202, 3
630, True, 81, 14
631, False, -102, 2
632, True, 93, 8
633, False, -104, 3
634, False, -215, 13
635, False, -103, 6
636, False, -105, 7
637, False, -135, 22
638, False, -101, 5
639, False, -102, 2
640, False, -143, 26
641, False, -127, 18
642, False, -102, 2
643, False, -97, 3
644, False, -102, 2
645, False, -141, 25
646, False, -121, 15
647, False, -102, 2
648, False, -135, 22
649, True, 97, 6
650, False, -105, 7
651, False, -97, 3
652, True, 63, 23
653, False, -101, 5
654, False, -104, 3
655, False, -105, 7
656, True, 89, 10
657, True, 99, 5
658, True, 95, 7
659, False, -116, 9
660, False, -131, 20
661, False, -100, 1
662, False, -107, 8
663, True, 99, 5
664, False, -100, 1
665, False, -149, 29
666, True, 99, 5
667, True, 99, 5
668, True, 99, 5
669, False, -97, 3
670, False, -97, 3
671, False, -100, 1
672, False, -100, 1
673, False, -102, 2
674, True, 99, 5
675, True, 95, 7
676, True, 95, 7
677, True, 99, 5
678, True, 99, 5
679, True, 99, 5
680, False, -101, 5
681, False, -100, 1
682, False, -99, 4
683, True, 99, 5
684, True, 99, 5
685, False, -102, 2
686, False, -403, 9
687, False, -111, 10
688, True, 67, 21
689, True, 97, 6
690, False, -99, 4
691, True, 97, 6
692, True, 79, 15
693, True, 89, 10
694, False, -107, 8
695, False, -103, 6
696, False, -102, 2
697, True, 97, 6
698, False, -103, 6
699, False, -103, 6
700, False, -102, 2
701, False, -99, 4
702, False, -97, 3
703, False, -97, 3
704, True, 91, 9
705, False, -100, 1
706, False, -102, 2
707, True, 97, 6
708, False, -102, 2
709, True, 97, 6
710, False, -99, 4
711, False, -100, 1
712, True, 97, 6
713, False, -99, 4
714, False, -103, 6
715, False, -99, 4
716, True, 81, 14
717, False, -101, 5
718, False, -102, 2
719, False, -99, 4
720, False, -101, 5
721, True, 97, 6
722, True, 97, 6
723, False, -102, 2
724, True, 97, 6
725, False, -103, 6
726, False, -115, 12
727, True, 97, 6
728, True, 97, 6
729, False, -111, 10
730, True, 95, 7
731, True, 97, 6
732, True, 87, 11
733, True, 97, 6
734, True, 93, 8
735, False, -99, 4
736, False, -102, 2
737, False, -97, 3
738, False, -99, 4
739, False, -111, 10
740, False, -104, 3
741, False, -102, 2
742, True, 89, 10
743, False, -97, 3
744, False, -113, 11
745, False, -113, 11
746, True, 97, 6
747, False, -97, 3
748, False, -102, 2
749, False, -99, 4
750, False, -103, 6
751, True, 97, 6
752, False, -100, 1
753, False, -101, 5
754, False, -101, 5
755, False, -101, 5
756, False, -200, 2
757, True, 93, 8
758, True, 95, 7
759, False, -103, 6
760, False, -107, 8
761, False, -113, 11
762, True, 95, 7
763, False, -105, 7
764, False, -101, 5
765, False, -102, 2
766, True, 91, 9
767, False, -102, 2
768, False, -109, 9
769, True, 93, 8
770, False, -104, 3
771, False, -103, 6
772, True, 95, 7
773, False, -107, 8
774, False, -100, 1
775, True, 97, 6
776, True, 39, 35
777, False, -101, 5
778, False, -100, 1
779, True, 97, 6
780, False, -102, 2
781, False, -103, 6
782, False, -103, 6
783, False, -102, 2
784, False, -100, 1
785, True, 97, 6
786, False, -115, 12
787, False, -100, 1
788, False, -103, 6
789, False, -104, 3
790, False, -105, 7
791, False, -202, 3
792, True, 91, 9
793, True, 95, 7
794, True, 91, 9
795, False, -102, 2
796, False, -102, 2
797, True, 97, 6
798, True, 95, 7
799, True, 95, 7
800, True, 89, 10
801, True, 95, 7
802, True, 95, 7
803, False, -102, 2
804, False, -102, 2
805, True, 95, 7
806, False, -100, 1
807, False, -104, 3
808, False, -103, 6
809, False, -127, 18
810, False, -105, 7
811, False, -104, 3
812, False, -100, 1
813, False, -101, 5
814, True, 93, 8
815, False, -97, 3
816, True, 93, 8
817, False, -100, 1
818, False, -99, 4
819, False, -102, 2
820, False, -104, 3
821, True, 95, 7
822, True, 95, 7
823, False, -115, 12
824, True, 93, 8
825, False, -106, 4
826, False, -107, 8
827, False, -99, 4
828, True, 73, 18
829, True, 93, 8
830, False, -204, 4
831, False, -104, 3
832, True, 91, 9
833, False, -103, 6
834, False, -99, 4
835, False, -101, 5
836, True, 95, 7
837, False, -107, 8
838, True, 95, 7
839, False, -104, 3
840, False, -99, 4
841, False, -104, 3
842, True, 95, 7
843, False, -104, 3
844, False, -100, 1
845, False, -104, 3
846, True, 95, 7
847, True, 95, 7
848, True, 85, 12
849, False, -102, 2
850, True, 95, 7
851, True, 97, 6
852, False, -99, 4
853, True, 99, 5
854, False, -100, 1
855, False, -100, 1
856, True, 95, 7
857, False, -104, 3
858, True, 95, 7
859, True, 93, 8
860, False, -102, 2
861, False, -99, 4
862, True, 97, 6
863, False, -102, 2
864, True, 93, 8
865, False, -103, 6
866, True, 95, 7
867, False, -101, 5
868, True, 95, 7
869, False, -100, 1
870, False, -100, 1
871, True, 95, 7
872, False, -97, 3
873, True, 93, 8
874, False, -101, 5
875, True, 95, 7
876, False, -102, 2
877, False, -105, 7
878, False, -102, 2
879, True, 97, 6
880, True, 95, 7
881, True, 97, 6
882, False, -105, 7
883, True, 95, 7
884, False, -204, 4
885, True, 95, 7
886, False, -97, 3
887, True, 97, 6
888, False, -102, 2
889, False, -103, 6
890, True, 97, 6
891, False, -101, 5
892, False, -102, 2
893, True, 97, 6
894, True, 97, 6
895, False, -103, 6
896, False, -104, 3
897, True, 93, 8
898, False, -100, 1
899, True, 83, 13
900, True, 95, 7
901, True, 89, 10
902, False, -100, 1
903, True, 95, 7
904, False, -103, 6
905, False, -101, 5
906, False, -104, 3
907, False, -107, 8
908, False, -105, 7
909, False, -102, 2
910, True, 95, 7
911, True, 97, 6
912, True, 97, 6
913, False, -102, 2
914, True, 97, 6
915, False, -101, 5
916, False, -99, 4
917, False, -101, 5
918, True, 97, 6
919, False, -97, 3
920, False, -97, 3
921, True, 95, 7
922, False, -100, 1
923, False, -102, 2
924, True, 97, 6
925, False, -104, 3
926, False, -105, 7
927, True, 89, 10
928, True, 95, 7
929, True, 95, 7
930, True, 87, 11
931, False, -102, 2
932, True, 97, 6
933, True, 97, 6
934, True, 89, 10
935, False, -100, 1
936, False, -101, 5
937, False, -102, 2
938, False, -102, 2
939, True, 95, 7
940, True, 93, 8
941, False, -100, 1
942, True, 87, 11
943, True, 97, 6
944, False, -104, 3
945, True, 97, 6
946, True, 95, 7
947, True, 97, 6
948, False, -101, 5
949, True, 95, 7
950, False, -102, 2
951, True, 91, 9
952, False, -102, 2
953, True, 95, 7
954, False, -203, 7
955, False, -99, 4
956, True, 87, 11
957, True, 95, 7
958, False, -102, 2
959, False, -101, 5
960, True, 97, 6
961, True, 97, 6
962, True, 97, 6
963, False, -100, 1
964, False, -103, 6
965, False, -102, 2
966, True, 95, 7
967, False, -605, 12
968, True, 75, 17
969, True, 97, 6
970, True, 97, 6
971, False, -104, 3
972, True, 97, 6
973, False, -97, 3
974, True, 87, 11
975, True, 95, 7
976, False, -99, 4
977, True, 97, 6
978, False, -104, 3
979, False, -102, 2
980, True, 93, 8
981, False, -104, 3
982, False, -102, 2
983, False, -100, 1
984, False, -97, 3
985, True, 97, 6
986, False, -100, 1
987, False, -104, 3
988, False, -100, 1
989, False, -200, 2
990, False, -122, 12
991, False, -106, 4
992, False, -104, 3
993, False, -102, 2
994, False, -106, 4
995, False, -104, 3
996, True, 99, 5
997, False, -102, 2
998, False, -107, 8
999, False, -206, 5
1000, False, -102, 2
1, True, 99, 5
2, True, 95, 7
